step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,is_fraud
580,272.921971313049,6885.66914433635,6639.507895773678,1173.1124875032006,1368.7201624935124,CASH_OUT,0
537,734.2962944145455,3087.2806640895114,2380.4012932038836,2218.331219042302,2745.3100263007937,CASH_OUT,0
230,301.67531930108237,4039.6453812988484,3827.8783930495815,2058.801881162048,2307.9317277365853,PAYMENT,0
368,368.93845226505505,6920.724550063664,6655.821819559499,2588.768471777705,2900.2183809375706,PAYMENT,0
687,329.07201295011726,7429.574932124389,7114.808858191369,1851.9410433939368,2115.53735736201,TRANSFER,0
640,159.1481116477906,5007.057292001162,4879.908966600773,2775.6591010215507,2920.169161329054,CASH_OUT,0
711,602.5951525158798,7588.734622595273,7074.923261508902,1463.8736377753978,1983.8273929536097,DEBIT,0
505,187.89801321686642,6054.499744335225,5917.546768813809,2270.2706221006038,2411.673481171524,PAYMENT,0
263,347.815881875584,5608.390018461366,5279.335245624057,2256.496363517181,2577.6353070262194,CASH_OUT,0
485,58.15697238735149,7086.655329653845,7040.246519848026,3537.7095331907185,3587.105361342122,PAYMENT,0
430,292.83625687092774,5505.49872867773,5247.84186355113,0.0,215.61894297605494,PAYMENT,0
282,258.5531170968227,5855.565927215031,5629.869514702627,233.76253365454795,403.2479017161489,PAYMENT,0
316,136.70413976887278,8590.255876176541,8459.052802069593,0.0,108.18053315938815,CASH_OUT,0
390,699.78337464356,5747.438686970038,5141.50130685669,2648.407956896219,3299.829328624823,PAYMENT,0
611,736.4420861797639,5679.285223344996,5020.044620582603,2576.750762975137,3132.343471393583,PAYMENT,0
546,374.30551060272427,4446.014681899022,4090.291927816879,0.0,322.3531315165428,PAYMENT,0
22,549.7643487707877,6447.85141445878,5990.185721629367,2708.299349901282,3145.858031216592,PAYMENT,0
498,265.1928158481873,8524.142171861029,8324.67859436543,2053.3087039737416,2267.976391258538,PAYMENT,0
29,486.6346501242593,7894.597558271671,7525.624110199007,1123.3461610575223,1560.977201833416,DEBIT,0
282,336.82748258568535,5286.11681684848,5048.839573989021,1221.093708491538,1509.8822520140995,DEBIT,0
720,257.83569188986286,7642.192691850983,7442.179773568049,368.39244770036,553.0038541624626,PAYMENT,0
113,356.8923946204324,6908.577315097287,6571.21769740532,4421.799557738592,4755.250014704982,PAYMENT,0
414,566.0428722531364,5205.793878021212,4752.373583886533,3891.8364520918967,4339.035667512343,PAYMENT,0
451,196.39054726818603,3116.9260050037287,2978.2065840704,2379.1274721252635,2550.198748519582,TRANSFER,0
274,286.15287307839174,5357.4107760746065,5096.041541133472,934.2899156908484,1179.2999881335572,PAYMENT,0
693,1257.2677787066011,5572.854456038793,4503.9630865761155,1158.1033684018332,2240.0660867384204,CASH_OUT,0
364,490.08480496886267,5369.930814643371,4973.114749800816,1255.0300259748535,1687.077300292892,TRANSFER,0
570,175.50891443918377,6831.767337906387,6687.335073249463,3782.2144480040956,3928.30328821458,PAYMENT,0
594,267.7956770414726,4766.586334814324,4560.807748555121,2281.922980234095,2456.985424258146,TRANSFER,0
337,592.9319065843131,6871.692146253851,6292.363032189442,2838.850868282995,3251.17286529957,TRANSFER,0
137,308.98091965744305,6797.57735983896,6521.302435066694,2034.2911088298683,2325.271552394079,CASH_OUT,0
97,357.09259906308654,5211.103568258419,4872.06776734606,1027.9870152572269,1345.126900880693,DEBIT,0
343,113.83849617909448,10357.737826224226,10273.195398710486,2062.6121006854737,2155.3926791311883,PAYMENT,0
250,737.1407308696057,9158.513606545035,8610.488369006764,2058.3194406990447,2752.992254545716,CASH_OUT,0
604,275.7590567162532,4649.009749223533,4412.229333112084,709.7938283244157,895.1784863268149,PAYMENT,0
120,871.9524357482832,7716.824321042555,6931.922181330533,687.4346316464917,1376.4309083273229,PAYMENT,0
319,227.14216586992856,5663.948648234767,5499.916345882004,2005.6091058717282,2220.108050380048,PAYMENT,0
79,574.4074115773858,5226.959994178454,4710.170953136864,3004.856118097418,3465.577269083988,PAYMENT,0
587,153.27790970507905,6328.071572748091,6194.807261675808,3069.6118872241404,3185.1645992347926,PAYMENT,0
111,257.2329642949764,4931.277863161758,4731.079677570496,3183.87153216058,3413.8360525215794,PAYMENT,0
483,78.3767963078201,4931.96459151521,4858.437037376722,4379.070643078907,4450.993791159494,DEBIT,0
41,204.58868318463618,6443.2258920652885,6275.696984001205,4838.8498845947,4983.253496750086,PAYMENT,0
254,384.86127421157596,5626.13208238744,5337.363941443329,2618.0043078786744,2872.1605216213384,PAYMENT,0
573,4874.974275624523,4982.10071509341,0.0,427.3427466686926,5257.9173215823475,CASH_OUT,1
701,429.87250521444264,7193.0808652515325,6831.179341079034,1190.2654186078357,1553.1270093679334,PAYMENT,0
636,295.92386357402336,3947.5436963715797,3682.6570089107818,2017.1498598266571,2280.6602231393454,TRANSFER,0
429,118.34805126647474,4141.614611038651,4041.5378557755785,1869.9965487799293,1972.7678450341095,CASH_OUT,0
502,144.1056618656083,5645.462471033734,5513.983212566225,537.222982765081,661.4586948644996,TRANSFER,0
461,422.94872642589127,5392.644028855871,5031.76979653257,3283.3716408850614,3612.489168486613,CASH_OUT,0
430,249.96881198048794,5136.751365404877,4944.093444261168,1707.6398262238454,1917.5505886879967,PAYMENT,0
95,635.9008659012699,4383.637882521554,3824.204399309165,3572.1802373267924,4137.549177234192,PAYMENT,0
370,366.84761018869375,7997.974805286807,7733.341533146436,4155.810113223897,4395.184357817544,TRANSFER,0
295,343.26340774476193,4478.45200285721,4155.707473597716,1534.3096627042696,1787.7449907178577,TRANSFER,0
316,65.84742961495293,3426.871553404932,3377.9956737554203,825.9428548278663,874.8555056722677,PAYMENT,0
264,684.1357321468314,7757.211347040442,7185.60492593706,1928.0222262471857,2478.6826750241003,PAYMENT,0
154,535.9899445431241,5030.869125393311,4636.947195567276,1355.1360751790437,1802.038751226898,PAYMENT,0
79,1110.1143571823332,1642.040397304745,809.3621236678881,1303.1507394366577,2239.9151133151913,DEBIT,0
282,540.0775197287696,6355.87383382551,5964.566589023017,2250.9638627699433,2717.33400209583,TRANSFER,0
201,386.5796985266292,8356.616101637836,7993.108991038522,2138.841202618893,2458.153931890858,TRANSFER,0
530,430.6163780836596,7784.6881570840505,7403.343226887748,2661.4973040865793,3019.4414665122813,CASH_OUT,0
431,307.32539606582526,6354.95899588138,6128.581186562937,737.7353635251204,999.104045480482,PAYMENT,0
575,83.42020211865572,6629.786351130097,6550.3965955526155,3228.6486369798436,3286.3397850940446,PAYMENT,0
635,969.0883743190118,4164.67095222867,3393.0507280602415,3915.640311241201,4790.9810473746375,PAYMENT,0
508,723.8218089065452,4745.192014393024,4187.53149791529,2146.8629389050216,2678.2319258426473,CASH_OUT,0
721,69.49820449825225,5595.310792319157,5534.4740953023875,2263.432651704968,2314.6604453002424,TRANSFER,0
740,142.73238117811272,1868.3313726425913,1738.613363298563,4220.272830175174,4324.14241242494,DEBIT,0
666,1196.299952592197,5601.9024001518355,4553.341927841675,3064.112626542659,3898.328433489014,PAYMENT,0
657,948.7091450339279,7190.308627970822,6427.904652569503,2158.484148246516,2848.833624982799,CASH_OUT,0
267,666.0392230988184,5813.1925899807,5328.799708003682,693.2326125918396,1223.5839100018084,PAYMENT,0
292,119.50935904496971,8038.428477791375,7924.029862567331,2307.153205490314,2390.115388258924,PAYMENT,0
611,217.31975911305034,5946.039210511979,5755.876089952068,2734.3325257790016,2921.6487187867524,PAYMENT,0
56,102.69245900445983,4958.295331354552,4884.514953898119,45.57969319170161,125.3296330111934,CASH_OUT,0
629,118.00628409800812,4988.678145244863,4895.936069896103,1675.549279640817,1770.7267079715075,TRANSFER,0
251,332.7089935192478,4478.778211274558,4243.403803996019,1927.1703708125706,2227.5533811766136,PAYMENT,0
723,487.9050911930625,6510.025881533768,6086.761429694324,0.0,356.63903970081554,CASH_OUT,0
428,414.37777910152533,5781.84500535684,5479.425511675898,3164.3712603377244,3540.7633760051763,DEBIT,0
659,644.0596383618079,7640.946701000048,7163.005095043496,4324.481912582598,4776.382611795944,PAYMENT,0
637,455.2546629970207,8004.684570068552,7674.287562968373,2814.777094344672,3186.7587311180077,TRANSFER,0
82,67.3852170182806,5293.848989363506,5231.636079188836,876.5097050664076,924.8365336104649,TRANSFER,0
85,257.2724212263324,7722.121461046752,7517.349067066626,2683.846899841886,2924.682920458619,CASH_OUT,0
654,58.15121417857305,5767.130785205695,5715.341112053057,4336.067280870084,4390.16163006551,PAYMENT,0
696,288.7609957733767,5637.3575438208945,5402.451543847213,1950.762097059513,2208.5206458159437,PAYMENT,0
8,60.20156614859655,5917.51229399411,5859.105615476024,1125.14379998121,1174.4496919523046,TRANSFER,0
182,636.1038286368938,9387.698017871751,8821.362493364442,2823.083885674516,3343.184248895986,CASH_OUT,0
378,622.8118330151549,5367.894502434226,4900.014996175408,4012.991249422386,4546.226707939354,PAYMENT,0
591,130.13437549917342,5228.4012512986155,5129.23047328669,2654.769848075995,2762.493445151857,PAYMENT,0
529,361.78546443361273,6010.716622525531,5656.935870269106,2192.1446175356964,2490.177460025583,PAYMENT,0
441,124.24078602972115,6467.438147729766,6375.048710273104,2294.8664127825377,2410.213442131088,PAYMENT,0
429,354.69972111469406,8301.249157301825,8009.509262754872,2173.0357461010717,2427.834262898528,PAYMENT,0
339,141.3758994761055,7540.089141836076,7433.34175985752,2425.004137409396,2554.3770272236434,DEBIT,0
315,378.9074688340648,4463.526282542371,4169.971177416368,2321.004163026826,2576.8090220695653,CASH_OUT,0
86,763.7628758892863,7852.541184996175,7299.734890476281,3430.926965496299,3979.359802357371,PAYMENT,0
619,942.7567269688967,7375.936214643554,6474.783501397502,3744.842616772899,4391.141254625344,TRANSFER,0
386,854.8995143381035,6887.066132323608,6234.702622805909,1794.47211112807,2402.4833555423497,PAYMENT,0
373,1455.7221869777563,8132.517836275363,7098.3071706587525,2109.280200214618,3355.9496691684662,DEBIT,0
475,107.23462605503673,1403.230254048407,1324.778914419082,1090.9267755408132,1163.6477611578043,TRANSFER,0
600,325.5944462728291,10114.996086004357,9800.25921698118,1634.8917369666378,1932.869554588575,TRANSFER,0
535,282.2242171279479,6605.492358582957,6329.4690604920415,3464.550982001414,3656.128969920871,PAYMENT,0
53,516.9995531871775,7972.1436723807,7517.062997717219,2591.1397323076485,3066.1835025976675,PAYMENT,0
310,102.22210093579172,8004.721220421248,7915.491867879719,2928.2233451347774,2995.9103779043976,PAYMENT,0
119,1323.6317911953108,1986.6863773729374,10.131783254853103,626.8222853349172,1954.8872671495847,CASH_OUT,1
62,415.9616800472217,6372.213358338416,5990.226416483366,2894.1941543439034,3250.537622670223,PAYMENT,0
452,3583.013416622932,4733.948599847344,14.591187938972231,583.3797433688962,4626.0709417472,TRANSFER,1
467,753.543417073797,6009.390585400999,5442.293043964492,1602.811286695425,2186.827667284104,DEBIT,0
427,401.6466734956905,6012.890973038646,5644.145816332346,1555.5232764991729,1930.4438832028202,PAYMENT,0
586,158.58826644200863,9084.934105857494,8971.000621406809,4248.075099869518,4397.524209065597,CASH_OUT,0
133,244.90779241248563,4569.553243298763,4337.8218446135015,1036.7546740864495,1242.7196310989057,PAYMENT,0
505,495.0829707144943,5154.267089430225,4780.547900400727,2459.468742285301,2889.1520832952315,TRANSFER,0
660,233.55313192405083,8972.346732598908,8768.495122610946,1382.954684679111,1570.4634906234478,PAYMENT,0
701,340.3884620592329,3390.4759868472033,3076.799227753357,1730.2397038840918,2008.7325952060644,TRANSFER,0
95,311.13375775902506,5394.3709544355215,5121.686734905679,2841.55682312967,3044.8623090412066,TRANSFER,0
39,111.7884986075643,2454.2247341601887,2355.4295666699763,3149.3142913606407,3229.491395959995,CASH_OUT,0
125,628.8422147245924,6219.741278707983,5746.6459387077275,1022.9992293926355,1469.100495763687,PAYMENT,0
717,195.90980732906905,3921.9271201576557,3757.7220223587506,4433.1319830472985,4594.373508949782,PAYMENT,0
566,272.57693506056677,6893.11154554748,6679.265281049132,167.94883373572202,376.03796456678594,TRANSFER,0
670,1209.5806861516912,7710.185379430517,6660.7515560275,1372.2606819589512,2444.56761897609,PAYMENT,0
257,428.91479622059614,6892.97455176317,6546.540727763939,4484.623400824334,4795.520530375664,PAYMENT,0
514,525.2875870652241,7467.368533219722,6953.5199142305555,2306.6072802762087,2733.0057884969274,TRANSFER,0
299,181.6928253747296,9075.953177424897,8918.023149083358,1787.729865386178,1916.8380739687714,CASH_OUT,0
213,433.0542505281788,4998.719377542922,4602.778506676894,4008.604142101111,4327.610455646462,DEBIT,0
742,314.1488555211685,4748.003523004896,4512.896463957712,2516.4014516513753,2790.4158205515696,TRANSFER,0
228,299.3794275471741,4935.341121192545,4702.110109244542,118.28214932070614,328.4343694391972,CASH_OUT,0
330,83.10195868348741,8726.033416430268,8655.227389595018,2189.0527989158927,2248.680186995759,PAYMENT,0
62,298.1631579439189,7006.720168684675,6781.209478639562,1140.0883550610752,1338.9246564717048,PAYMENT,0
74,225.4029417612277,4029.892564808862,3834.1799580288666,2066.069585359238,2235.26972510995,PAYMENT,0
743,506.83373603785367,8383.368667423421,7978.4138931238585,1698.266071870951,2067.9443350527085,PAYMENT,0
688,700.5465662299189,5090.832068146179,4560.896751121197,3281.7352390171523,3921.594056316727,CASH_OUT,0
588,608.3697959601126,7152.815764586667,6597.275881320865,1739.8048640028658,2143.5204212553763,PAYMENT,0
428,656.1713360707308,10303.125859145082,9767.920805606387,3501.3223735549586,3933.0619582030745,PAYMENT,0
542,592.1061737150338,4381.61056955885,3901.4094738507047,461.07115107403274,897.5313041936322,PAYMENT,0
182,748.2285723779106,4594.653884521955,3931.652719559463,1997.769219287591,2699.511440831664,PAYMENT,0
29,122.13720403531501,9536.863354633524,9444.667718747345,2351.023398190326,2451.4049801836372,DEBIT,0
64,3543.283939569565,3734.4668008541694,2.118441307846596,516.4183982799843,4606.24268568025,CASH_OUT,1
339,207.44958787025672,6483.735750188965,6333.3526407249565,2480.1348631411483,2644.983664801638,DEBIT,0
322,749.2254502560577,3836.3315950105784,3151.150277733982,2416.784149566198,2980.600475294876,DEBIT,0
380,211.12576916390404,6878.472408888249,6729.733588445227,1645.9932221394229,1840.6378751566585,PAYMENT,0
692,852.1098068509116,8200.18957205172,7410.808005578807,2261.279381238174,2962.671218878394,PAYMENT,0
49,368.23187582516204,6364.960707649737,6093.217181714164,2116.8746153847724,2459.3589930444405,PAYMENT,0
374,313.39049678035536,5181.922510264722,4957.341976771445,1802.443396043321,2079.8708478136195,PAYMENT,0
106,296.2717799698616,5285.663180709948,5022.4121213616745,639.3462705962943,861.675310970592,PAYMENT,0
349,203.39609008933311,6269.98580601865,6081.086286726768,1918.411099718022,2099.2384379115265,TRANSFER,0
111,6015.5538250147865,7118.996292328444,13.136763517200396,550.8849290896208,7030.718084019969,TRANSFER,1
333,463.8286144514169,1671.7933482760645,1341.7844784580811,2301.6475110356196,2693.3335754192676,PAYMENT,0
176,512.5974904558502,4099.880913991778,3700.922369411489,3198.9425191242763,3631.5883658654134,PAYMENT,0
201,6631.879213681713,8154.088742939577,0.4350925042355669,1296.0463226083898,8458.224688330776,CASH_OUT,1
555,860.6899468600818,4933.797850411342,4125.691775444464,3593.9919292941927,4176.248156739966,TRANSFER,0
329,75.78967792709888,5054.820083654125,4997.752180086694,1665.0689983728516,1725.7477093936564,PAYMENT,0
274,520.4178024920036,5986.097384370649,5586.0727022198425,1475.351656249163,1840.6857289067275,PAYMENT,0
114,291.70401296018764,5717.070874147582,5452.026190616763,3121.628959426182,3331.694532793729,CASH_OUT,0
670,318.01314241134037,6246.682384917092,5980.998039840262,2023.598384660685,2297.759874482771,PAYMENT,0
646,99.44777596769374,9408.283044476026,9312.871805323424,2245.9442808082017,2317.7935019399597,PAYMENT,0
727,203.19562038862043,6345.676295544511,6155.9515441209805,1071.2743268648542,1232.9557479336413,PAYMENT,0
193,263.6227443876684,5478.111695510562,5223.40284798686,378.6659609512644,592.8816910236695,PAYMENT,0
266,194.57406360915633,4051.9974356391504,3914.732216241512,4010.3910140425232,4160.028963181483,PAYMENT,0
244,242.4303696354431,5580.168255989552,5354.66725098491,3051.054070998878,3279.764018580632,TRANSFER,0
181,147.1963300742029,6165.9833520813,6035.446482505908,3031.5962176943995,3168.156776366652,PAYMENT,0
476,170.24362163640373,8014.994650408067,7888.921930253748,2381.42910030045,2504.8895638252247,TRANSFER,0
327,284.1803366636513,5635.235838821643,5416.335753685749,177.07221495005206,379.17827622354946,DEBIT,0
341,3.9925253519363335,6942.222041184474,6938.449485768225,4867.477749772213,4870.804105010277,PAYMENT,0
245,71.95365977976356,4932.281904667438,4868.803989851429,2265.2284947398107,2331.4556792865446,PAYMENT,0
632,1088.9988585610408,5351.755373091675,4535.007113428385,2410.549679813326,3147.6129006426672,PAYMENT,0
69,68.61292581115008,5933.4140494352305,5869.452625738733,4690.739987329023,4743.775017652103,TRANSFER,0
20,531.2825972904377,5636.851649846322,5146.576568549108,2796.2847549852263,3274.923615180793,PAYMENT,0
39,362.3100610198877,7396.676627179496,7133.896169493342,3352.369053885673,3680.731307822405,CASH_OUT,0
215,818.1403989612085,5325.910071185089,4749.033518352699,2991.452625920793,3576.3464418809353,PAYMENT,0
644,178.08325140493608,2517.086997797618,2384.4657380155168,2427.385014020958,2583.505002976413,TRANSFER,0
320,385.94479376563015,2028.57941343744,1756.4096534081407,1909.8631632034285,2203.3879268626247,CASH_OUT,0
289,147.84259226519174,5525.823784061459,5410.783741288372,2264.355050157314,2382.801383533023,PAYMENT,0
354,116.41040195340963,8899.841977365839,8815.118361921668,2287.915202409054,2394.77835378857,TRANSFER,0
271,306.2523926841943,8773.551949648401,8535.320994013407,208.80206289709213,497.426933057096,TRANSFER,0
737,966.7500575327552,7299.945973201915,6379.034822290019,2810.7443560530814,3501.515228078425,DEBIT,0
522,335.08651320926856,5356.3503967578245,5075.657165108226,1874.5007910849665,2095.698035178391,PAYMENT,0
220,439.33015842231214,8069.316129480601,7675.1261342073585,3582.0771622385846,3883.0105247590213,PAYMENT,0
678,884.1254923271845,7200.669266405653,6458.267353753752,223.25331474761742,853.3516315538619,CASH_OUT,0
636,180.58130713241758,4653.00558229817,4518.915802123239,3615.0490306449674,3764.9699035970366,PAYMENT,0
331,118.58153442626245,7530.631880648771,7418.900493900696,2727.3062033347387,2834.522488174999,TRANSFER,0
117,166.42718328817176,4952.1564795951335,4813.0645615704925,2216.515753941188,2358.0354697810108,DEBIT,0
217,111.8941961491617,4886.945982767612,4777.381605182229,1695.3429972763279,1796.7431285838238,PAYMENT,0
528,161.80536046739596,4933.713461538161,4778.023095599416,876.3612712854763,991.936578381922,TRANSFER,0
440,491.7525466416844,6469.385165435141,6002.956259661282,3111.9947528075727,3577.8607601821886,PAYMENT,0
584,116.5229371813449,6492.682068874596,6395.945991026865,2819.5689966281743,2928.582705527717,CASH_OUT,0
224,386.20231458951054,6929.0213356101285,6619.379355964341,2718.067380010479,3068.9662239657528,CASH_OUT,0
156,49.687568924517734,6273.040343722262,6232.282198191622,2943.8705869768633,2983.949820206976,CASH_OUT,0
75,600.143973252952,6665.557464295082,6092.708196609089,1836.723951125289,2317.9369617992716,TRANSFER,0
85,264.19438473265325,8015.954098838749,7821.547936173613,3987.341273307121,4177.740928487275,CASH_OUT,0
365,299.02773170808894,8109.982328816879,7871.602039146045,1472.4767800008244,1694.158546973649,PAYMENT,0
411,65.7133417517316,7163.883592314246,7101.171820767467,1881.6445869322642,1933.395853933994,TRANSFER,0
329,224.98941502456128,4342.103069935867,4183.329546576175,2739.378429882271,2916.9939265402804,TRANSFER,0
505,784.3398238877438,6979.348718871686,6363.714195725495,2920.786906062537,3511.6018212457548,TRANSFER,0
298,249.2988435124629,9107.875113426573,8919.028104350944,2953.6164188070634,3177.0757760391716,PAYMENT,0
680,792.2773847796868,5611.226252831445,4881.581967134764,878.7956062880348,1547.7527537464307,TRANSFER,0
416,141.4136804913803,5633.60447552974,5524.74750095585,3659.254173833726,3786.0336292781412,PAYMENT,0
459,563.2637915514844,8277.598910166387,7864.224483554188,2078.83318032134,2574.056560190787,PAYMENT,0
546,483.73523416055195,8940.062667066593,8493.175978083607,3286.85821253771,3719.97097968986,PAYMENT,0
287,178.5739401667132,8000.692565813392,7850.128964662249,702.7060361516244,827.7320922033842,PAYMENT,0
631,1030.026521339797,5706.617722437969,4730.88622472566,2894.0498840012015,3671.344064393848,TRANSFER,0
679,105.22233640498517,8273.827772498014,8197.87711519998,1931.2826985517002,2023.2441396631302,CASH_OUT,0
246,90.84414781856343,5141.798632707749,5066.04052358108,3654.6547586984216,3717.557861704849,CASH_OUT,0
346,257.8446338699397,4093.183677234938,3898.370382677512,1212.9847802816073,1451.7660329556063,TRANSFER,0
142,94.79068699473447,10208.036598997349,10120.205765869097,2732.7833095753167,2821.8312210528334,TRANSFER,0
130,399.5517014115562,8397.017256092782,8015.371092121428,2301.970180813479,2562.007548295561,PAYMENT,0
79,181.341963378917,5386.856298017472,5239.4508115897315,1802.7131414519322,1967.3159902549853,PAYMENT,0
716,28.32221164447887,6243.428708608473,6215.786305496571,2617.260126764194,2638.9797794939236,PAYMENT,0
328,216.3522731920688,5229.4502733375,5065.192124360392,711.197229195546,894.6654851022569,PAYMENT,0
343,509.927583020859,3182.686433904234,2711.587394339432,1932.2058399592245,2409.304442166333,PAYMENT,0
165,702.9876369035105,8408.040617876362,7889.074276410684,2473.4876710731614,3134.569458854154,PAYMENT,0
262,361.4652365522963,4901.340854501855,4583.799758798053,0.0,321.3441140546964,PAYMENT,0
638,391.0655981666935,3757.2336902107468,3388.642420920215,2989.3867595031297,3312.1373976105833,PAYMENT,0
631,5409.968607461087,4714.867793439575,6.446746691423085,556.2122087361363,5752.642959807121,TRANSFER,1
106,299.302090234246,2867.383316782039,2641.8151793974657,2965.6122105398777,3178.145138352301,PAYMENT,0
716,678.0235158823251,5717.314563071527,5168.364103931468,2670.6069136705632,3293.083759139782,TRANSFER,0
582,176.6819412599531,7469.73453090936,7322.424170632833,2168.767064264993,2298.8000024802664,TRANSFER,0
217,190.13639655353907,6695.108627539516,6551.9494444637985,2948.0064607876316,3096.7851338094665,TRANSFER,0
700,46.67406852308712,4000.4680941623565,3956.289330543214,1307.1149473828978,1350.2741333853655,TRANSFER,0
185,518.2334717562201,6372.7953401581435,5894.991073183523,678.6028895692957,1118.6644343452633,DEBIT,0
696,298.41161880636827,6105.530141762674,5844.632731650435,2162.882874730595,2416.395985273122,PAYMENT,0
457,521.7911791156648,6084.471542154423,5657.973206250032,2630.5915596138043,3072.6259730989927,TRANSFER,0
536,220.6919293526986,6531.40465979804,6342.475499809224,2241.9197102765943,2432.6808869153015,DEBIT,0
445,86.33503003843241,8012.608788855922,7939.718513556957,553.0500768984546,619.8830119655065,TRANSFER,0
695,242.80417112155817,6775.179002611354,6583.465855820194,3374.493069820123,3550.263238673855,DEBIT,0
593,209.06968691380106,6589.310931784036,6440.462362915783,2867.8114373292638,3051.7680951746984,PAYMENT,0
232,202.1984375437674,7901.473372946071,7724.222454212038,2647.4235758462933,2787.2656492090946,PAYMENT,0
702,672.414108234486,5924.3005796332645,5317.032244723269,2297.322708922247,2803.2842585676153,DEBIT,0
523,475.9746445443034,5134.017346492808,4748.989134123682,3963.082331227197,4406.122858223155,PAYMENT,0
10,656.2610858891359,5029.364489336469,4465.94427167904,3214.908916737406,3793.216037771589,PAYMENT,0
511,255.82193177697235,4382.801484176147,4201.897100884707,1194.7077855074801,1366.3234541029312,PAYMENT,0
220,363.73549898483617,5096.827756336814,4764.313890019339,3554.6451330900436,3837.4047680488748,PAYMENT,0
129,441.8940538537173,7036.571472040607,6663.930340748573,1504.9834732114157,1893.1009966100098,PAYMENT,0
81,314.4554684505262,5496.136656562062,5259.657364679003,2649.6116875764324,2929.4763545930427,TRANSFER,0
223,73.74684114099009,5603.29363783205,5537.97671819628,2928.4372569086418,2983.8956419081373,PAYMENT,0
243,3719.717784148799,3678.864586100103,7.47978233817678,1286.7218093516558,5450.247103269079,TRANSFER,1
446,416.0890797626662,7465.322491668092,7062.923253344805,2651.857175497538,3041.8537471605086,PAYMENT,0
184,679.3870950934356,6352.933072297959,5748.191972006329,1582.9573698394274,2192.607011394609,PAYMENT,0
589,855.9827975234753,9383.907304411467,8582.780041254598,3179.260936895582,3849.192448463542,DEBIT,0
529,150.47334647051414,8244.759210681234,8114.6969623422,3744.5065755571813,3854.0980732698213,PAYMENT,0
168,359.5423201578468,8558.451156559533,8246.899399239068,2829.970375373821,3076.193733566951,PAYMENT,0
611,70.87386431042924,2566.56366474565,2502.094385817495,3117.0489935693554,3163.193801112049,DEBIT,0
337,422.49219857835516,7945.441327773466,7565.2711323899075,1088.0961112611728,1394.3235036389488,CASH_OUT,0
510,32.82768049007873,4255.466392674358,4223.593394589028,1571.9043460711923,1602.9188844289974,PAYMENT,0
61,1030.905306183094,5727.911145932773,4840.824860993506,2039.9064139839713,2915.244458210941,PAYMENT,0
483,722.8083305583153,2800.5588712408608,2273.6074023452643,813.1741209914394,1432.074888859418,DEBIT,0
233,684.0875199435271,6955.9505598981805,6407.298525620204,1978.9431315071217,2594.2346358804107,PAYMENT,0
586,543.7269284791879,5365.051010318726,4913.570504389925,912.421698297871,1323.9090688096362,TRANSFER,0
110,215.1277689469898,8021.090077805419,7830.180016890626,1940.4277385086789,2096.681534916387,DEBIT,0
350,250.52497601479828,1592.789165783197,1398.0502811999106,1002.2945497740093,1216.56801137686,CASH_OUT,0
463,374.21660160908175,3714.77898826422,3400.476536939158,3378.5305829816525,3659.013502883942,DEBIT,0
109,276.6587235280072,8977.478505946985,8742.521917946568,2298.475277078226,2513.4730491024175,PAYMENT,0
279,194.41972610544155,7891.866875917526,7740.886552054038,3529.6032291583183,3698.617420221837,PAYMENT,0
317,4588.879309113026,4374.786677024026,0.7049185633076227,271.76869031707946,4761.966558447598,TRANSFER,1
604,963.5863779102168,6638.445866252787,5698.231255250246,3515.9650620393977,4283.7464931944305,TRANSFER,0
239,532.895601006459,5687.1721109187865,5235.110259232667,4811.67555491605,5171.730094138406,PAYMENT,0
473,328.99776227905767,8410.951293767723,8096.871128780791,1374.2531937993367,1625.3654222565174,TRANSFER,0
56,435.00304877747095,7620.512244033497,7274.352458588767,2298.901562235782,2670.8646001543552,DEBIT,0
301,224.8954727162967,5376.940059334939,5157.666907499147,2714.5578651604887,2867.573547476303,PAYMENT,0
548,107.44750887560299,3982.5487033543754,3880.474079793757,4744.176273320963,4834.953373255081,CASH_OUT,0
204,941.7859164267326,4585.579654333689,3756.057004697025,321.98282646226426,1066.9737045238508,PAYMENT,0
419,173.88723648527127,6242.003997786838,6071.839908245128,3279.486281570232,3401.1594298778095,PAYMENT,0
79,514.0205326893661,5995.084484335004,5601.818522746058,2727.6812813651245,3083.7680222365634,TRANSFER,0
439,109.46430887027465,7367.248165744403,7271.603165678363,0.0,89.5812332355383,PAYMENT,0
6,76.21217105302509,5847.024452668917,5786.726633124576,1835.486923706175,1902.1977840676939,PAYMENT,0
319,764.668248420151,3783.8227620714133,3093.8932753298336,2469.6242084808473,3050.052058819901,TRANSFER,0
604,559.0065496940607,7686.183573923472,7173.081917820198,1571.130615911193,2064.7143430222372,DEBIT,0
468,216.44558739824774,4326.570688461138,4116.502517061105,2680.003409831948,2835.055530691267,PAYMENT,0
208,283.12012449774625,6281.801491161745,6052.406723341118,1939.7897971842206,2125.1443856750366,TRANSFER,0
462,143.30364688937075,8114.664627689403,7988.206099404328,2164.163505567604,2289.4509748928667,DEBIT,0
648,50.380161299020806,7351.953104647979,7313.989227031758,2634.5052299630142,2675.434135887847,TRANSFER,0
209,783.6637676729299,7960.288840289793,7315.516236260741,4084.365864594219,4662.409741547362,TRANSFER,0
